"","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","state","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","Year","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"8662",2,5,5,3,5,2,3,6,5,6,6,6,3,5,3,6,1,1,26,5,"IL",4,0.333333333333333,0.5,1,0,0,3,3,2,3,2016,1,5.5,2,5.5,5.5,4,2.75,0.366666666666667
"8663",2,6,6,2,3,5,2,7,4,5,6,5,2,6,5,10,1,2,19,3,"IN",6,0.666666666666667,0.5,1,0,0,4,2,2,5,2016,NA,4,3.5,6.5,5.5,3,3.25,0.433333333333333
"8664",1,6,3,2,5,2,2,6,3,5,7,6,5,6,3,9,3,2,24,5,"CA",3,0.333333333333333,0.5,0,0,0,2,3,2,4,2016,NA,5,1.5,4.5,6,2.5,2.75,0.166666666666667
"8665",3,7,7,2,5,3,1,6,1,4,5,6,1,6,3,4,1,2,26,4,"NC",2,NA,0.5,1,0,1,2,4,2,3,2016,NA,4.5,3,6.5,6.5,1.5,2.75,0.625
"8666",6,5,4,3,2,6,3,3,4,6,2,4,4,5,6,1,1,1,26,3,"PA",2,0.5,0.5,1,0,0,3,3,3,3,2016,1,4,6,3.5,4.5,3.5,3,0.4
"8667",6,6,5,1,3,6,2,5,5,6,2,6,3,7,5,5,1,2,24,4,"CO",6,1,0.5,1,1,1,5,4,5,4,2016,NA,4.5,6,5,6,3,4.5,0.9
"8668",1,4,7,3,7,6,4,5,5,6,7,7,1,5,1,3,6,1,21,3,"MN",4,0.333333333333333,0.5,0,0,0,5,4,2,3,2016,1,6.5,3.5,6,5.5,4,3.5,0.166666666666667
"8669",6,6,4,4,7,5,2,6,5,7,2,6,4,4,1,9,1,2,7,4,"NY",4,0.5,0.5,0,0,0,5,1,4,4,2016,NA,7,5.5,5,6,4.5,3.5,0.2
"8670",2,4,5,2,2,7,4,7,6,6,6,7,3,6,6,9,1,1,6,2,"KY",2,0.5,0.5,1,0,0,1,2,1,4,2016,1,4,4.5,6,5.5,4,2,0.4
"8671",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,2,1,2,"CA",NA,0.5,0.25,1,1,0,3,3,3,3,2016,NA,4,4,4,4,4,3,0.55
"8672",5,5,4,4,4,4,3,4,3,3,3,4,4,4,4,4,2,2,1,3,"IN",NA,0.666666666666667,0.5,1,0,1,3,3,3,3,2016,NA,3.5,4.5,4,4.5,3.5,3,0.633333333333333
"8673",5,5,5,6,5,3,3,4,2,3,3,3,3,2,3,1,1,1,28,3,"KS",NA,NA,0.5,0,0,1,1,3,5,3,2016,1,4,4,4.5,4,4,3,0.375
"8674",7,7,4,4,7,6,1,7,4,7,1,7,4,4,1,13,1,2,13,4,"OR",5,0.666666666666667,0.75,1,1,1,5,5,3,5,2016,NA,7,6.5,5.5,7,4,4.5,0.883333333333333
"8675",4,4,3,4,5,4,4,6,4,6,4,6,5,4,3,7,1,2,28,5,"VA",4,0.5,0.75,0,0,1,5,1,1,1,2016,NA,5.5,4,4.5,5,4,2,0.45
"8676",6,6,5,3,5,6,2,7,3,4,2,6,3,5,3,9,5,2,23,2,"FL",4,0.666666666666667,0.5,1,0,1,2,3,3,4,2016,NA,4.5,6,6,6,3,3,0.633333333333333
"8677",1,4,7,2,3,4,4,7,2,2,7,6,1,6,5,12,1,2,26,3,"CA",6,0.5,0.75,1,1,1,5,5,4,5,2016,NA,2.5,2.5,7,5,2,4.75,0.85
"8678",2,6,6,6,4,2,2,6,6,4,6,6,2,2,4,5,1,2,22,4,"WA",6,0.5,0.5,1,0,1,5,4,3,3,2016,NA,4,2,6,6,6,3.75,0.6
"8679",1,4,7,2,5,2,4,6,5,2,7,7,1,6,3,2,1,2,24,4,"MI",3,0.5,0.5,1,1,1,2,4,2,5,2016,NA,3.5,1.5,6.5,5.5,3.5,3.25,0.8
"8680",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,1,12,3,"CA",5,0.833333333333333,0.5,1,1,1,2,3,3,4,2016,1,4,4,4,4,4,3,0.866666666666667
"8681",3,3,5,2,4,6,5,7,4,6,5,6,3,6,4,11,1,1,16,2,"IN",2,0.5,0.5,0,1,1,5,4,3,4,2016,1,5,4.5,6,4.5,3,4,0.6
"8682",2,2,6,1,5,6,6,7,4,7,6,6,2,7,3,2,2,1,1,2,"IL",NA,NA,0.75,0,0,0,2,4,2,5,2016,1,6,4,6.5,4,2.5,3.25,0.1875
"8683",3,4,5,1,5,6,4,7,1,7,5,6,3,7,3,3,2,2,8,3,"KY",NA,NA,0.5,0,0,0,2,3,2,4,2016,NA,6,4.5,6,5,1,2.75,0.125
"8684",2,5,4,3,5,2,3,6,4,5,6,4,4,5,3,3,5,1,14,2,"LA",NA,0.166666666666667,0.5,1,0,1,4,4,1,4,2016,1,5,2,5,4.5,3.5,3.25,0.533333333333333
"8685",5,6,7,2,3,5,2,7,5,5,3,6,1,6,5,9,1,2,23,5,"WI",4,0.333333333333333,0.5,0,0,1,4,4,2,4,2016,NA,4,5,7,6,3.5,3.5,0.366666666666667
"8686",3,6,7,3,6,7,2,7,1,6,5,4,1,5,2,8,1,1,28,4,"HI",7,0.666666666666667,0.5,1,0,1,3,3,2,3,2016,1,6,5,7,5,2,2.75,0.633333333333333
"8687",4,5,5,4,4,4,3,5,4,4,4,4,3,4,4,11,1,2,20,2,"OH",NA,NA,1,0,1,1,3,3,3,3,2016,NA,4,4,5,4.5,4,3,0.75
"8688",6,4,7,2,6,4,4,6,1,6,2,5,1,6,2,5,2,2,15,3,"NJ",2,0,0.5,0,0,0,3,3,2,4,2016,NA,6,5,6.5,4.5,1.5,3,0.1
"8689",7,7,1,1,1,1,1,1,1,1,1,6,7,7,7,5,1,2,22,3,"OR",NA,0,1,1,1,1,1,5,1,5,2016,NA,1,4,1,6.5,1,3,0.8
"8690",4,7,6,1,5,4,1,6,4,6,4,6,2,7,3,13,1,2,2,2,"PA",6,1,0.25,1,0,1,5,1,4,3,2016,NA,5.5,4,6,6.5,2.5,3.25,0.65
"8691",3,6,7,3,5,3,2,6,2,4,5,5,1,5,3,2,1,1,13,4,"CA",5,1,0.75,1,1,1,5,5,3,5,2016,1,4.5,3,6.5,5.5,2.5,4.5,0.95
"8692",5,2,3,2,3,6,6,6,6,6,3,7,5,6,5,11,3,2,21,4,"WI",3,0.333333333333333,0.5,0,0,0,4,2,2,4,2016,NA,4.5,5.5,4.5,4.5,4,3,0.166666666666667
"8693",5,6,6,4,5,6,2,6,3,6,3,7,2,4,3,7,1,2,24,5,"PA",3,NA,0.5,0,0,1,4,3,1,1,2016,NA,5.5,5.5,6,6.5,3.5,2.25,0.375
"8694",7,4,7,1,5,7,4,7,1,5,1,4,1,7,3,NA,1,1,NA,2,"OH",6,1,0.25,1,1,1,5,5,2,5,2016,1,5,7,7,4,1,4.25,0.85
"8695",7,5,7,3,5,6,3,5,4,6,1,7,1,5,3,13,1,2,15,2,"MI",6,0.833333333333333,0.75,1,1,1,5,5,5,5,2016,NA,5.5,6.5,6,6,3.5,5,0.916666666666667
"8696",3,4,3,7,4,2,4,4,4,4,5,2,5,1,4,8,1,1,11,4,"IL",6,NA,0.75,1,1,1,5,5,5,5,2016,1,4,2.5,3.5,3,5.5,5,0.9375
"8697",5,2,6,2,6,6,6,6,3,3,3,6,2,6,2,12,1,1,18,3,"GA",6,0.666666666666667,0.5,0,0,0,5,5,4,5,2016,1,4.5,5.5,6,4,2.5,4.75,0.233333333333333
"8698",6,6,3,6,5,6,2,3,6,6,2,7,5,2,3,3,1,2,11,1,"MO",NA,0.166666666666667,0.75,0,0,0,1,1,1,1,2016,NA,5.5,6,3,6.5,6,1,0.183333333333333
"8699",2,6,5,2,4,1,2,6,5,3,6,7,3,6,4,7,1,2,17,3,"TX",3,0.333333333333333,0.75,0,0,0,2,4,2,4,2016,NA,3.5,1.5,5.5,6.5,3.5,3,0.216666666666667
"8700",6,5,7,1,5,7,3,7,2,6,2,7,1,7,3,12,1,1,23,2,"NC",7,0.333333333333333,0.5,1,0,1,5,5,3,5,2016,1,5.5,6.5,7,6,1.5,4.5,0.566666666666667
"8701",7,7,6,2,6,1,1,6,1,3,1,5,2,6,2,4,5,2,4,3,"OH",NA,0.333333333333333,0.5,0,1,0,3,3,3,3,2016,NA,4.5,4,6,6,1.5,3,0.366666666666667
"8702",7,3,6,5,7,5,5,3,5,7,1,5,2,3,1,2,1,2,17,4,"OH",2,0.166666666666667,0.5,1,0,0,2,1,1,1,2016,NA,7,6,4.5,4,5,1.25,0.333333333333333
"8703",4,4,7,1,4,2,4,7,4,7,4,7,1,7,4,7,1,2,16,3,"CA",4,0.5,0.75,1,1,1,2,4,2,4,2016,NA,5.5,3,7,5.5,2.5,3,0.85
"8704",2,4,4,4,4,4,4,5,4,4,6,6,4,4,4,3,1,2,2,3,"OR",4,NA,0.5,1,1,0,5,5,3,5,2016,NA,4,3,4.5,5,4,4.5,0.625
"8705",3,5,6,2,5,5,3,6,2,6,5,6,2,6,3,5,1,1,24,4,"CA",3,0.333333333333333,0.25,1,0,0,2,1,1,2,2016,1,5.5,4,6,5.5,2,1.5,0.316666666666667
"8706",5,3,7,2,6,5,5,6,3,6,3,6,1,6,2,8,1,1,27,2,"MA",NA,0.666666666666667,0.5,1,1,1,2,4,3,4,2016,1,6,5,6.5,4.5,2.5,3.25,0.833333333333333
"8707",3,6,7,3,4,5,2,7,6,6,5,7,1,5,4,13,1,2,12,5,"NJ",6,0.666666666666667,0.5,1,1,1,5,5,2,5,2016,NA,5,4,7,6.5,4.5,4.25,0.833333333333333
"8708",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,5,1,12,1,"TX",NA,NA,0,0,0,0,3,3,3,3,2016,1,4,4,4,4,4,3,0
"8709",6,3,7,3,3,5,5,7,5,7,2,5,1,5,5,3,2,2,15,5,"IL",NA,0.333333333333333,0.5,1,0,0,3,5,3,5,2016,NA,5,5.5,7,4,4,4,0.366666666666667
"8710",4,7,6,4,3,3,1,6,4,4,4,4,2,4,5,12,1,1,12,2,"OH",2,0.333333333333333,0.25,0,0,0,2,3,2,4,2016,1,3.5,3.5,6,5.5,4,2.75,0.116666666666667
"8711",3,3,6,1,5,5,5,7,3,7,5,5,2,7,3,5,1,2,24,5,"IL",2,0.333333333333333,0.25,0,0,1,2,1,2,2,2016,NA,6,4,6.5,4,2,1.75,0.316666666666667
"8712",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,1,11,2,"TX",NA,NA,0.5,1,1,0,3,3,3,3,2016,1,4,4,4,4,4,3,0.625
"8713",5,7,6,2,7,7,1,7,1,5,3,7,2,6,1,8,1,2,17,3,"FL",6,0.666666666666667,0.75,1,1,1,5,5,5,5,2016,NA,6,6,6.5,7,1.5,5,0.883333333333333
"8714",6,3,4,5,7,4,5,6,6,7,2,6,4,3,1,9,1,1,25,3,"NM",3,0.5,0.5,1,0,0,2,4,2,4,2016,1,7,5,5,4.5,5.5,3,0.4
"8715",2,7,7,4,4,2,1,6,4,5,6,7,1,4,4,6,1,2,24,4,"NC",3,0.5,0.5,1,0,0,4,2,4,5,2016,NA,4.5,2,6.5,7,4,3.75,0.4
"8716",4,5,7,5,4,6,3,7,6,3,4,6,1,3,4,6,1,2,18,3,"NY",NA,NA,0.5,0,0,1,2,3,4,3,2016,NA,3.5,5,7,5.5,5.5,3,0.375
"8717",1,7,7,2,4,2,1,7,1,5,7,7,1,6,4,12,1,2,6,3,"AZ",6,1,0.75,1,1,1,4,5,2,5,2016,NA,4.5,1.5,7,7,1.5,4,0.95
"8718",2,4,5,3,5,3,4,5,2,5,6,6,3,5,3,6,1,2,26,5,"CT",NA,0.833333333333333,0.5,1,1,1,2,4,2,4,2016,NA,5,2.5,5,5,2.5,3,0.866666666666667
"8719",4,4,5,4,4,4,4,4,4,4,4,5,3,4,4,7,3,1,23,3,"CA",NA,0.5,0.5,1,0,1,5,3,3,3,2016,1,4,4,4.5,4.5,4,3.5,0.6
"8720",2,2,7,4,4,6,6,7,6,3,6,5,1,4,4,11,1,1,11,4,"FL",6,NA,0.75,1,1,1,5,5,5,5,2016,1,3.5,4,7,3.5,5,5,0.9375
"8721",3,4,4,4,4,6,4,4,3,7,5,4,4,4,4,1,5,2,1,3,"AR",NA,NA,0.5,1,1,1,3,5,1,4,2016,NA,5.5,4.5,4,4,3.5,3.25,0.875
"8722",5,7,6,1,6,6,1,6,4,5,3,6,2,7,2,7,1,2,20,3,"NC",3,0.666666666666667,0.5,1,0,0,5,4,4,5,2016,NA,5.5,5.5,6,6.5,2.5,4.5,0.433333333333333
"8723",1,5,3,3,3,2,3,5,5,2,7,6,5,5,5,6,1,2,14,3,"MT",6,0.666666666666667,0.75,1,1,1,5,5,4,5,2016,NA,2.5,1.5,4,5.5,4,4.75,0.883333333333333
"8724",5,4,5,2,4,5,4,7,3,5,3,6,3,6,4,10,1,1,20,3,"KY",6,0.833333333333333,0.5,1,1,1,5,5,4,5,2016,1,4.5,5,6,5,2.5,4.75,0.866666666666667
"8725",4,3,4,4,4,6,5,7,5,4,4,4,4,4,4,7,2,2,6,1,"DE",4,0.5,0.75,0,0,0,2,4,2,4,2016,NA,4,5,5.5,3.5,4.5,3,0.25
"8726",2,7,7,1,6,6,1,7,1,5,6,7,1,7,2,11,1,2,16,5,"NJ",NA,0.333333333333333,0.5,0,0,1,5,4,2,4,2016,NA,5.5,4,7,7,1,3.75,0.366666666666667
"8727",6,6,7,2,5,7,2,7,1,7,2,5,1,6,3,10,1,1,NA,4,"MD",6,0.666666666666667,0.5,1,1,1,4,4,2,5,2016,1,6,6.5,7,5.5,1.5,3.75,0.833333333333333
"8728",7,2,7,6,6,6,6,6,7,7,1,7,1,2,2,3,1,2,1,3,"OH",2,1,0,1,1,1,1,5,2,3,2016,NA,6.5,6.5,6.5,4.5,6.5,2.75,0.8
"8729",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,14,4,"WI",NA,NA,0.5,1,0,0,1,1,1,1,2016,NA,4,4,4,4,4,1,0.375
"8730",4,4,6,1,4,4,4,7,4,6,4,5,2,7,4,9,6,1,5,3,"LA",6,0.833333333333333,0.75,1,1,1,5,5,1,5,2016,1,5,4,6.5,4.5,2.5,4,0.916666666666667
"8731",5,6,7,1,5,6,2,6,2,6,3,6,1,7,3,6,1,2,24,5,"OH",4,0.666666666666667,0.5,0,0,0,4,2,2,4,2016,NA,5.5,5.5,6.5,6,1.5,3,0.233333333333333
"8732",5,4,7,2,5,5,4,6,2,4,3,5,1,6,3,11,1,1,16,2,"NY",4,0.833333333333333,0.5,1,0,1,4,4,2,4,2016,1,4.5,5,6.5,4.5,2,3.5,0.666666666666667
"8733",7,1,6,5,3,5,7,7,5,5,1,6,2,3,5,13,5,2,10,3,"NY",4,0.333333333333333,NA,0,1,0,3,3,3,3,2016,NA,4,6,6.5,3.5,5,3,0.333333333333333
"8734",4,4,7,4,4,6,4,6,5,6,4,6,1,4,4,3,5,2,19,1,"TX",4,0,0.75,1,0,0,2,3,3,4,2016,NA,5,5,6.5,5,4.5,3,0.35
"8735",3,6,5,3,3,2,2,6,3,4,5,4,3,5,5,13,1,2,12,3,"MI",NA,0.666666666666667,0.5,0,0,1,4,4,2,4,2016,NA,3.5,2.5,5.5,5,3,3.5,0.433333333333333
"8736",5,4,6,3,5,6,4,6,3,6,3,6,2,5,3,13,1,1,25,5,"MN",4,0.333333333333333,0.5,0,0,0,2,2,2,4,2016,1,5.5,5.5,6,5,3,2.5,0.166666666666667
"8737",2,4,4,3,5,6,4,6,4,5,6,5,4,5,3,13,1,1,19,4,"FL",4,0.5,0.5,1,1,1,2,4,2,5,2016,1,5,4,5,4.5,3.5,3.25,0.8
"8738",4,4,4,4,3,4,4,1,5,4,4,5,4,4,5,10,1,2,2,1,"GA",NA,0.5,0.5,0,0,0,2,5,1,5,2016,NA,3.5,4,2.5,4.5,4.5,3.25,0.2
"8739",3,6,7,2,6,5,2,6,2,7,5,6,1,6,2,9,1,1,15,1,"FL",2,0.333333333333333,0,1,0,0,1,5,2,5,2016,1,6.5,4,6.5,6,2,3.25,0.266666666666667
"8740",3,6,6,4,5,3,2,5,2,5,5,5,2,4,3,13,1,1,18,5,"WA",1,0.166666666666667,0.25,0,0,0,2,4,2,4,2016,1,5,3,5.5,5.5,3,3,0.0833333333333333
"8741",5,5,7,3,7,7,3,7,5,7,3,7,1,5,1,3,3,2,1,4,"CA",2,0.666666666666667,0.25,0,0,0,2,4,1,4,2016,NA,7,6,7,6,4,2.75,0.183333333333333
"8742",3,5,5,2,4,5,3,4,4,6,5,5,3,6,4,6,2,1,12,3,"NY",NA,0.5,0.5,0,0,0,3,3,1,4,2016,1,5,4,4.5,5,3,2.75,0.2
"8743",3,4,7,2,4,4,4,7,1,6,5,6,1,6,4,8,5,1,17,3,"NV",NA,NA,0.5,0,0,0,1,3,1,4,2016,1,5,3.5,7,5,1.5,2.25,0.125
"8744",2,5,2,3,4,3,3,4,4,3,6,5,6,5,4,11,1,1,12,3,"MD",3,0.5,0.5,0,0,0,1,4,1,3,2016,1,3.5,2.5,3,5,3.5,2.25,0.2
"8745",4,3,7,2,6,6,5,6,2,6,4,6,1,6,2,11,5,1,21,3,"TX",5,NA,0.75,1,0,0,3,3,3,4,2016,1,6,5,6.5,4.5,2,3.25,0.4375
"8746",4,6,7,2,6,5,2,6,2,7,4,7,1,6,2,12,1,2,23,5,"CA",2,0,0,0,0,0,1,1,3,3,2016,NA,6.5,4.5,6.5,6.5,2,2,0
"8747",3,5,3,4,7,6,3,5,6,6,5,7,5,4,1,1,1,2,9,3,"OR",2,0.333333333333333,0.25,0,0,0,1,2,2,2,2016,NA,6.5,4.5,4,6,5,1.75,0.116666666666667
"8748",4,2,6,1,6,7,6,7,7,6,4,6,2,7,2,3,1,2,7,3,"MO",2,0.333333333333333,0.5,1,0,0,2,1,1,2,2016,NA,6,5.5,6.5,4,4,1.5,0.366666666666667
"8749",3,4,6,2,5,3,4,6,2,6,5,6,2,6,3,10,1,1,11,4,"PA",4,0.666666666666667,0.5,1,0,0,3,4,2,4,2016,1,5.5,3,6,5,2,3.25,0.433333333333333
"8750",6,3,6,6,6,3,5,6,2,6,2,5,2,2,2,6,1,1,14,2,"WI",2,0.5,0.25,0,0,1,5,1,1,3,2016,1,6,4.5,6,4,4,2.5,0.35
"8751",5,4,5,5,5,5,4,4,3,4,3,3,3,3,3,4,1,1,23,3,"CA",3,1,0.25,0,1,0,3,3,4,3,2016,1,4.5,5,4.5,3.5,4,3.25,0.45
"8752",6,3,7,2,4,7,5,6,1,7,2,1,1,6,4,3,1,1,15,4,"CO",3,0.833333333333333,0.75,1,1,1,2,1,1,4,2016,1,5.5,6.5,6.5,2,1.5,2,0.916666666666667
"8753",6,2,6,2,3,6,6,6,5,6,2,5,2,6,5,10,1,1,25,4,"TX",6,0.833333333333333,0.75,1,1,1,5,5,2,5,2016,1,4.5,6,6,3.5,3.5,4.25,0.916666666666667
"8754",5,6,6,2,2,6,2,7,5,5,3,7,2,6,6,11,1,2,4,1,"TX",2,0.833333333333333,0.25,0,0,0,2,5,1,5,2016,NA,3.5,5.5,6.5,6.5,3.5,3.25,0.216666666666667
"8755",2,6,6,2,2,5,2,6,2,6,6,6,2,6,6,7,1,1,15,4,"FL",6,0.833333333333333,0.75,1,1,1,5,4,4,5,2016,1,4,3.5,6,6,2,4.5,0.916666666666667
"8756",2,3,5,2,5,6,5,5,4,5,6,6,3,6,3,6,5,2,17,3,"NY",4,0.333333333333333,0.25,0,0,0,2,4,4,5,2016,NA,5,4,5,4.5,3,3.75,0.116666666666667
"8757",2,6,5,2,5,5,2,7,4,5,6,6,3,6,3,10,1,2,11,3,"PA",NA,NA,0.5,0,0,0,2,4,2,5,2016,NA,5,3.5,6,6,3,3.25,0.125
"8758",7,6,7,4,4,6,2,7,4,4,1,1,1,4,4,5,6,2,9,3,"LA",4,0.5,0.5,0,0,0,1,1,1,3,2016,NA,4,6.5,7,3.5,4,1.5,0.2
"8759",2,7,7,2,7,6,1,7,1,6,6,6,1,6,1,NA,5,-9,NA,NA,"TX",6,0.333333333333333,0,0,0,0,5,1,5,4,2016,NA,6.5,4,7,6.5,1.5,3.75,0.0666666666666667
"8760",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,9,1,"OH",4,NA,0.5,1,0,1,3,3,3,3,2016,NA,4,4,4,4,4,3,0.625
"8761",7,4,6,2,7,7,4,6,1,7,1,7,2,6,1,7,1,1,14,3,"NY",1,0.333333333333333,0.5,1,1,1,2,1,1,1,2016,1,7,7,6,5.5,1.5,1.25,0.766666666666667
"8762",7,2,7,3,7,7,6,7,1,7,1,6,1,5,1,8,1,1,26,5,"NY",2,0.333333333333333,0,0,0,0,1,1,2,2,2016,1,7,7,7,4,2,1.5,0.0666666666666667
"8763",2,6,4,2,6,2,2,6,2,4,6,6,4,6,2,3,1,2,8,4,"TN",6,0.833333333333333,0.5,1,1,1,5,5,2,5,2016,NA,5,2,5,6,2,4.25,0.866666666666667
"8764",6,7,7,1,4,6,1,7,2,6,2,7,1,7,4,7,1,2,28,5,"ID",2,0.166666666666667,0,0,0,0,4,1,2,2,2016,NA,5,6,7,7,1.5,2.25,0.0333333333333333
"8765",4,2,3,1,5,2,6,5,1,6,4,5,5,7,3,1,1,1,23,3,"FL",1,0,0.25,0,0,0,1,1,4,3,2016,1,5.5,3,4,3.5,1,2.25,0.05
"8766",4,2,5,3,3,6,6,7,4,4,4,2,3,5,5,9,1,1,26,3,"NJ",3,0.5,0.75,1,1,1,3,4,3,3,2016,1,3.5,5,6,2,3.5,3.25,0.85
"8767",2,3,3,3,4,3,5,5,2,4,6,6,5,5,4,3,1,2,7,3,"MT",5,0.333333333333333,0.5,1,0,1,2,1,1,2,2016,NA,4,2.5,4,4.5,2.5,1.5,0.566666666666667
"8768",4,4,4,2,6,5,4,7,4,6,4,6,4,6,2,10,1,1,NA,4,"PA",4,0.166666666666667,0.25,1,0,0,3,3,4,3,2016,1,6,4.5,5.5,5,3,3.25,0.283333333333333
"8769",5,3,5,2,6,6,5,5,4,5,3,5,3,6,2,3,1,1,15,4,"NY",1,0,0,0,0,0,2,1,1,2,2016,1,5.5,5.5,5,4,3,1.5,0
"8770",4,3,6,3,2,5,5,6,3,6,4,6,2,5,6,4,1,1,27,3,"OH",4,0.333333333333333,0.5,0,0,1,3,3,2,3,2016,1,4,4.5,6,4.5,3,2.75,0.366666666666667
"8771",1,6,6,1,2,5,2,6,2,5,7,7,2,7,6,10,2,1,27,3,"NY",4,0.666666666666667,0.5,1,1,1,2,4,2,4,2016,1,3.5,3,6,6.5,1.5,3,0.833333333333333
"8772",5,4,3,6,6,4,4,2,2,3,3,1,5,2,2,4,1,1,9,2,"TX",4,NA,1,1,0,0,5,5,5,4,2016,1,4.5,4.5,2.5,2.5,4,4.75,0.5
"8773",5,6,5,2,6,4,2,7,2,3,3,6,3,6,2,10,1,2,17,3,"AL",5,0.5,0.25,1,0,1,5,5,1,5,2016,NA,4.5,4.5,6,6,2,4,0.55
"8774",6,6,7,1,6,5,2,7,2,5,2,6,1,7,2,13,1,1,15,2,"OH",6,0.833333333333333,0.5,1,1,1,5,5,4,5,2016,1,5.5,5.5,7,6,1.5,4.75,0.866666666666667
"8775",6,6,7,2,7,2,2,6,3,7,2,6,1,6,1,2,1,2,7,3,"OH",4,NA,0.5,1,1,0,1,1,1,3,2016,NA,7,4,6.5,6,2.5,1.5,0.625
"8776",4,7,7,2,4,6,1,6,1,4,4,6,1,6,4,13,1,2,21,4,"CA",7,1,0.75,1,1,1,5,5,4,5,2016,NA,4,5,6.5,6.5,1.5,4.75,0.95
"8777",6,3,6,3,6,5,5,6,2,6,2,5,2,5,2,8,2,1,7,3,"CA",4,0,0,1,0,0,2,3,2,3,2016,1,6,5.5,6,4,2.5,2.5,0.2
"8778",6,4,6,2,5,6,4,6,4,7,2,7,2,6,3,2,2,1,13,2,"GA",4,0.166666666666667,0.5,1,0,0,2,4,1,3,2016,1,6,6,6,5.5,3,2.5,0.333333333333333
"8779",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,3,2,11,2,"FL",4,0.666666666666667,0.25,NA,0,0,2,3,3,4,2016,NA,4,4,4,4,4,3,0.229166666666667
"8780",1,7,7,1,7,4,1,7,1,4,7,7,1,7,1,5,6,2,15,5,"NC",5,0.5,0.5,1,0,1,3,4,3,5,2016,NA,5.5,2.5,7,7,1,3.75,0.6
"8781",3,7,6,3,3,3,1,5,2,5,5,6,2,5,5,7,1,2,22,3,"CA",NA,NA,0.75,0,1,1,2,3,1,4,2016,NA,4,3,5.5,6.5,2.5,2.5,0.6875
"8782",4,3,7,3,6,3,5,6,3,7,4,6,1,5,2,9,1,2,16,5,"OR",2,0.5,0.5,0,0,0,2,2,2,1,2016,NA,6.5,3.5,6.5,4.5,3,1.75,0.2
"8783",5,2,6,2,4,7,6,7,5,6,3,7,2,6,4,9,1,2,23,3,"FL",6,0.833333333333333,0.5,1,1,1,4,3,2,3,2016,NA,5,6,6.5,4.5,3.5,3,0.866666666666667
"8784",7,7,6,7,7,4,1,3,3,1,1,1,2,1,1,3,2,1,12,1,"PA",2,0,0.5,0,1,1,4,1,5,5,2016,1,4,5.5,4.5,4,5,3.75,0.5
"8785",2,7,7,1,2,2,1,7,5,6,6,5,1,7,6,5,1,2,25,5,"MO",3,0.5,0.5,1,0,1,4,2,2,3,2016,NA,4,2,7,6,3,2.75,0.6
"8786",2,6,6,1,5,6,2,7,4,5,6,6,2,7,3,6,1,1,19,5,"FL",5,0.5,0.5,1,1,1,4,4,4,4,2016,1,5,4,6.5,6,2.5,4,0.8
"8787",1,4,3,1,1,7,4,7,5,6,7,7,5,7,7,5,5,1,1,1,"FL",6,0,0.5,0,0,0,5,2,5,4,2016,1,3.5,4,5,5.5,3,4,0.1
"8788",4,6,7,2,6,6,2,6,2,5,4,4,1,6,2,10,2,1,2,4,"MD",4,NA,0.5,0,0,0,1,4,3,5,2016,1,5.5,5,6.5,5,2,3.25,0.125
"8789",5,7,7,1,6,7,1,7,1,5,3,7,1,7,2,7,2,1,27,4,"MI",5,0.5,0.75,1,0,0,5,5,2,4,2016,1,5.5,6,7,7,1,4,0.45
"8790",1,6,7,1,6,6,2,7,2,7,7,7,1,7,2,9,1,1,25,3,"NC",4,1,0.25,0,0,0,5,5,3,5,2016,1,6.5,3.5,7,6.5,1.5,4.5,0.25
"8791",4,5,5,3,6,4,3,6,4,7,4,7,3,5,2,3,1,2,18,3,"DE",2,0.166666666666667,0.5,0,1,1,4,5,4,5,2016,NA,6.5,4,5.5,6,3.5,4.5,0.533333333333333
"8792",2,6,6,2,2,3,2,6,3,3,6,6,2,6,6,12,1,2,19,4,"MI",4,0.666666666666667,0.5,0,0,1,2,4,2,4,2016,NA,2.5,2.5,6,6,2.5,3,0.433333333333333
"8793",7,7,7,1,7,6,1,7,1,7,1,7,1,7,1,4,1,2,9,3,"WI",4,0.5,0.5,1,0,1,1,5,3,4,2016,NA,7,6.5,7,7,1,3.25,0.6
"8794",6,7,4,5,4,3,1,4,4,3,2,6,4,3,4,2,2,2,2,1,"MO",NA,0.666666666666667,0.5,1,1,0,3,4,3,2,2016,NA,3.5,4.5,4,6.5,4.5,3,0.633333333333333
"8795",7,3,7,3,6,2,5,6,3,3,1,3,1,5,2,2,1,1,12,4,"CA",3,0.333333333333333,0.5,0,0,1,1,2,3,3,2016,1,4.5,4.5,6.5,3,3,2.25,0.366666666666667
